date,customer_id,product_category,payment_method,value [USD],time_on_site [Minutes],clicks_in_site,marketing_channel
24/11/2020,19419,514,credit,514.06,29.2,10,YouTube Ads
24/11/2020,3004,508,paypal,62.86,47.2,11,YouTube Ads
24/11/2020,15236,504,paypal,28.6,4.4,7,YouTube Ads
24/11/2020,5657,507,credit,78.13,54.4,13,YouTube Ads
24/11/2020,6353,513,credit,127.61,21.6,16,YouTube Ads
24/11/2020,16409,508,paypal,90.74,30.7,10,YouTube Ads
24/11/2020,13866,515,credit,50.85,87.4,9,YouTube Ads
24/11/2020,12456,503,credit,701.19,64.1,30,YouTube Ads
24/11/2020,6993,512,paypal,344.82,5.9,8,YouTube Ads
24/11/2020,6228,512,paypal,129.12,45.5,15,YouTube Ads
24/11/2020,14197,507,credit,274.81,35.1,14,YouTube Ads
24/11/2020,652,507,credit,132.42,10.1,16,YouTube Ads
24/11/2020,16617,509,paypal,172.05,28.7,19,YouTube Ads
24/11/2020,7450,502,credit,201.61,11.1,17,YouTube Ads
24/11/2020,13762,510,credit,181.97,16.2,16,YouTube Ads
24/11/2020,9635,509,paypal,161,64.9,13,YouTube Ads
24/11/2020,13617,512,credit,7.39,10.3,6,YouTube Ads
24/11/2020,10211,514,paypal,17.51,6,7,YouTube Ads
24/11/2020,16331,506,paypal,166.35,13.1,9,YouTube Ads
24/11/2020,626,502,credit,249.55,21.8,13,YouTube Ads
24/11/2020,16621,506,paypal,77.45,28.6,7,YouTube Ads
24/11/2020,13912,501,credit,426.32,39,33,YouTube Ads
24/11/2020,17660,504,credit,189.37,12.2,16,YouTube Ads
24/11/2020,14316,504,paypal,161.6,23.8,9,YouTube Ads
24/11/2020,9565,507,credit,75.8,8.8,8,YouTube Ads
24/11/2020,17442,513,credit,34.32,24.3,9,YouTube Ads
24/11/2020,12437,505,credit,212.76,17.2,14,YouTube Ads
24/11/2020,256,513,credit,256.01,13.9,22,YouTube Ads
24/11/2020,18996,505,credit,10.07,9.6,6,YouTube Ads
24/11/2020,11384,501,credit,460.75,43.2,45,YouTube Ads
24/11/2020,13936,505,paypal,97.85,12,7,YouTube Ads
24/11/2020,12881,515,paypal,17.25,16.5,6,YouTube Ads
24/11/2020,19879,509,paypal,114.49,12.3,16,YouTube Ads
24/11/2020,9255,508,credit,75.14,22.8,9,YouTube Ads
24/11/2020,9517,502,credit,109.01,26.9,13,YouTube Ads
24/11/2020,211,510,credit,15.84,15.8,7,YouTube Ads
24/11/2020,16763,503,paypal,386.27,14.4,12,YouTube Ads
24/11/2020,4921,504,paypal,185.89,26.3,19,YouTube Ads
24/11/2020,1902,507,credit,212.1,5.4,24,YouTube Ads
24/11/2020,3632,505,paypal,138.09,14.2,8,YouTube Ads
24/11/2020,9543,513,credit,2.81,9.5,6,YouTube Ads
24/11/2020,10875,505,credit,41.13,5.1,8,YouTube Ads
24/11/2020,12672,511,paypal,28.97,11.2,6,YouTube Ads
24/11/2020,7218,506,credit,22.31,29.5,7,YouTube Ads
24/11/2020,4455,515,credit,119.49,49.1,17,YouTube Ads
24/11/2020,6498,505,paypal,74.46,9.2,7,YouTube Ads
24/11/2020,13700,502,credit,654.17,42.9,56,YouTube Ads
24/11/2020,16005,504,credit,96.45,58.6,14,YouTube Ads
24/11/2020,6382,508,credit,71.15,42.9,8,YouTube Ads
24/11/2020,4674,514,paypal,31.14,21.8,9,YouTube Ads
24/11/2020,15150,503,credit,55.63,48.8,9,YouTube Ads
24/11/2020,5046,511,credit,255.64,19.7,12,YouTube Ads
24/11/2020,4334,513,paypal,290.4,4.7,18,YouTube Ads
24/11/2020,19793,504,credit,343.63,36.8,27,YouTube Ads
24/11/2020,12271,505,paypal,108.67,3.4,15,YouTube Ads
24/11/2020,7298,512,paypal,397.08,26.9,12,YouTube Ads
24/11/2020,4038,515,paypal,172.3,18.1,13,YouTube Ads
24/11/2020,4548,514,paypal,203.27,7.7,19,YouTube Ads
24/11/2020,4249,506,paypal,527.16,43.6,55,YouTube Ads
24/11/2020,7758,512,credit,97.05,10.7,8,YouTube Ads
24/11/2020,15556,511,paypal,11.62,5.5,6,YouTube Ads
24/11/2020,14333,504,paypal,141.05,17.6,12,YouTube Ads
24/11/2020,4757,507,paypal,538.66,12.9,45,YouTube Ads
24/11/2020,12472,508,paypal,99.68,34.9,10,YouTube Ads
24/11/2020,18194,502,credit,35.83,48.3,8,YouTube Ads
24/11/2020,16424,502,credit,208.78,3.6,6,YouTube Ads
24/11/2020,8820,507,paypal,225.76,58.3,23,YouTube Ads
24/11/2020,5563,512,credit,475.99,69,33,YouTube Ads
24/11/2020,18507,508,credit,33.32,17.6,8,YouTube Ads
24/11/2020,17711,509,paypal,42.36,11.5,9,YouTube Ads
24/11/2020,4332,515,paypal,209.91,22.2,10,YouTube Ads
24/11/2020,18280,504,paypal,187.97,22.8,9,YouTube Ads
24/11/2020,11945,509,credit,232.13,18.9,25,YouTube Ads
24/11/2020,9895,506,credit,133.84,20.2,18,YouTube Ads
24/11/2020,374,501,credit,21.44,12.5,8,YouTube Ads
24/11/2020,4928,503,credit,509.02,39.1,27,YouTube Ads
24/11/2020,2800,505,paypal,92.82,33.7,14,YouTube Ads
24/11/2020,15366,510,paypal,110.64,14.6,13,YouTube Ads
24/11/2020,9936,505,credit,6.3,22.3,7,YouTube Ads
24/11/2020,6411,503,paypal,196.12,17.2,9,YouTube Ads
24/11/2020,12368,511,paypal,23.36,19.2,7,YouTube Ads
24/11/2020,11439,504,credit,106.96,11.6,9,YouTube Ads
24/11/2020,1461,506,credit,755.33,64.8,52,YouTube Ads
24/11/2020,17441,509,credit,8.91,7.5,6,YouTube Ads
24/11/2020,17921,513,credit,173.54,7.4,13,YouTube Ads
24/11/2020,460,503,paypal,197.86,4.4,20,YouTube Ads
24/11/2020,17085,515,paypal,170.27,5.2,22,YouTube Ads
24/11/2020,1145,509,paypal,408.42,69.8,9,YouTube Ads
24/11/2020,7049,510,paypal,2.87,20,6,YouTube Ads
24/11/2020,13745,514,credit,190.65,39.6,16,YouTube Ads
24/11/2020,12270,507,paypal,286.51,20.1,24,YouTube Ads
24/11/2020,4223,503,paypal,99.38,38.7,16,YouTube Ads
24/11/2020,16984,509,paypal,297.38,43.7,8,YouTube Ads
24/11/2020,19304,504,credit,123.08,51.1,14,YouTube Ads
24/11/2020,4277,505,credit,208.07,56,8,YouTube Ads
24/11/2020,1307,513,paypal,15.46,9.2,6,YouTube Ads
24/11/2020,6956,503,paypal,110.28,27.4,10,YouTube Ads
24/11/2020,2872,504,credit,101.52,8.5,11,YouTube Ads
24/11/2020,10956,505,paypal,86.99,13,7,YouTube Ads
24/11/2020,3717,515,credit,516.13,66.1,46,YouTube Ads
24/11/2020,15913,506,paypal,114.79,7.3,10,YouTube Ads
24/11/2020,7086,512,paypal,166.5,14,17,YouTube Ads
24/11/2020,12915,503,paypal,205.86,17.2,13,YouTube Ads
24/11/2020,3594,502,credit,46.36,30,10,YouTube Ads
24/11/2020,17446,510,credit,840.79,20.2,66,YouTube Ads
24/11/2020,5474,502,paypal,368.41,12.8,8,YouTube Ads
24/11/2020,6646,503,credit,93.42,41,15,YouTube Ads
24/11/2020,9515,513,paypal,182.8,15.9,13,YouTube Ads
24/11/2020,12942,511,paypal,85.23,11.5,8,YouTube Ads
24/11/2020,13374,503,credit,53.35,22.2,10,YouTube Ads
24/11/2020,19445,506,paypal,115.69,30.6,15,YouTube Ads
24/11/2020,13106,512,paypal,229.94,26.4,10,YouTube Ads
24/11/2020,9656,513,credit,255.23,41.4,26,YouTube Ads
24/11/2020,14267,503,credit,307.68,24.8,32,YouTube Ads
24/11/2020,1975,511,credit,567.73,55.1,19,YouTube Ads
24/11/2020,2428,508,credit,83.77,5.2,8,YouTube Ads
24/11/2020,12164,502,paypal,527.57,38.9,51,YouTube Ads
24/11/2020,13004,507,credit,56.52,20.2,8,YouTube Ads
24/11/2020,12154,511,credit,202.3,7.2,8,YouTube Ads
24/11/2020,6612,511,credit,54.86,64,6,YouTube Ads
24/11/2020,48,513,credit,91.09,15.2,13,YouTube Ads
24/11/2020,962,512,credit,134.55,29.4,19,YouTube Ads
24/11/2020,14536,507,paypal,166.28,13.4,10,YouTube Ads
24/11/2020,9606,506,paypal,11.21,20.3,6,YouTube Ads
24/11/2020,7837,508,paypal,122.82,15.5,18,YouTube Ads
24/11/2020,1718,503,paypal,94.72,10.9,8,YouTube Ads
24/11/2020,4006,511,credit,213.76,25.9,17,YouTube Ads
24/11/2020,10939,504,credit,304.29,20.5,22,YouTube Ads
24/11/2020,9254,514,paypal,56.78,20.7,8,YouTube Ads
24/11/2020,18010,503,paypal,185.63,54.1,8,YouTube Ads
24/11/2020,1319,509,paypal,66.3,22.1,12,YouTube Ads
24/11/2020,18840,512,credit,27.24,17.2,9,YouTube Ads
24/11/2020,12331,507,credit,587.63,19.3,43,YouTube Ads
24/11/2020,14888,515,paypal,291.15,51.4,25,YouTube Ads
24/11/2020,1706,501,paypal,250.34,20.7,22,YouTube Ads
24/11/2020,11655,502,credit,340.57,38.1,18,YouTube Ads
24/11/2020,17091,507,paypal,88.53,48.3,9,YouTube Ads
24/11/2020,1363,510,credit,9.8,36.1,7,YouTube Ads
24/11/2020,2864,515,paypal,159.92,7.4,18,YouTube Ads
24/11/2020,1461,503,credit,33.28,5.5,8,YouTube Ads
24/11/2020,2185,515,credit,135.81,11.1,6,YouTube Ads
24/11/2020,6641,507,paypal,26.61,38.7,8,YouTube Ads
24/11/2020,13149,505,paypal,79.93,15,10,YouTube Ads
24/11/2020,3559,510,paypal,633.16,49.1,34,Organic/Direct
24/11/2020,3994,510,credit,120.25,8.3,6,Email Marketing
24/11/2020,5433,511,paypal,31.51,3.7,9,Organic/Direct
24/11/2020,342,504,credit,548.78,101.4,53,Google Search Ads
24/11/2020,14865,510,credit,190.8,7.5,8,Organic/Direct
24/11/2020,15977,501,paypal,124.13,15.2,6,Google Search Ads
24/11/2020,5923,501,paypal,313.29,14.9,18,Google Search Ads
24/11/2020,5301,502,credit,110.01,18.1,15,YouTube Ads
24/11/2020,19799,512,credit,200.91,14.4,25,Email Marketing
24/11/2020,13607,505,paypal,81.19,8.7,10,YouTube Ads
24/11/2020,19779,501,paypal,273.76,72.7,19,YouTube Ads
24/11/2020,2173,510,paypal,10.78,3.1,7,YouTube Ads
24/11/2020,17192,501,credit,120.88,33.8,15,YouTube Ads
24/11/2020,8227,504,credit,21.35,5.7,7,YouTube Ads
24/11/2020,3780,510,paypal,36.07,8.9,7,YouTube Ads
24/11/2020,9465,506,paypal,9.25,29.1,6,YouTube Ads
24/11/2020,2687,511,credit,16.16,51.5,6,YouTube Ads
24/11/2020,18404,509,paypal,24.6,5.2,8,YouTube Ads
24/11/2020,1486,513,paypal,497.1,20.5,34,YouTube Ads
24/11/2020,9923,507,paypal,34.43,15.3,9,YouTube Ads
24/11/2020,14336,515,credit,166.19,30.2,9,YouTube Ads
24/11/2020,12955,510,credit,13.8,49.9,7,YouTube Ads
24/11/2020,2945,503,credit,81.49,14.6,12,YouTube Ads
24/11/2020,5294,509,credit,136.83,44.8,20,YouTube Ads
24/11/2020,16330,513,paypal,8.54,54,6,YouTube Ads
24/11/2020,18515,505,credit,154.94,47.9,14,YouTube Ads
24/11/2020,566,510,credit,64.91,15.8,7,YouTube Ads
24/11/2020,8234,504,credit,218.79,25.7,18,YouTube Ads
24/11/2020,5028,507,credit,127.58,13.8,6,YouTube Ads
24/11/2020,10446,505,credit,460.18,50.6,50,YouTube Ads
24/11/2020,6879,514,credit,217.42,17.6,24,YouTube Ads
24/11/2020,7789,502,credit,154.9,64.4,12,YouTube Ads
24/11/2020,19362,515,paypal,97.01,43.3,10,YouTube Ads
24/11/2020,3418,515,credit,99.32,6.4,10,YouTube Ads
24/11/2020,4034,502,credit,23.21,8.1,6,YouTube Ads
24/11/2020,7599,511,paypal,602.47,57.2,29,YouTube Ads
24/11/2020,19743,502,paypal,116.09,14.3,17,YouTube Ads
24/11/2020,2291,503,credit,707.31,81.8,24,YouTube Ads
24/11/2020,2364,503,credit,74.37,9.9,6,YouTube Ads
24/11/2020,1362,507,paypal,230.7,26.7,19,YouTube Ads
24/11/2020,12845,512,credit,12.82,47.8,7,YouTube Ads
24/11/2020,5602,503,credit,200.99,24.2,13,YouTube Ads
24/11/2020,7642,506,credit,81.32,10.1,10,YouTube Ads
24/11/2020,18692,510,credit,22.5,5.5,7,YouTube Ads
24/11/2020,12188,510,credit,264.09,24.2,26,YouTube Ads
24/11/2020,11304,513,credit,106.66,9.1,8,YouTube Ads
24/11/2020,5600,505,paypal,269.75,24.9,22,YouTube Ads
24/11/2020,3091,507,paypal,291.12,56.8,34,YouTube Ads
24/11/2020,7497,509,paypal,249.45,4.7,27,YouTube Ads
24/11/2020,11394,504,credit,67.64,4.2,11,YouTube Ads
24/11/2020,6038,513,credit,80.7,16,13,YouTube Ads
24/11/2020,7465,502,credit,68.38,20.1,12,YouTube Ads
24/11/2020,16743,503,paypal,24.69,9.1,8,YouTube Ads
24/11/2020,5363,515,credit,185.88,8.3,24,YouTube Ads
24/11/2020,1701,513,credit,632.31,13.7,55,YouTube Ads
24/11/2020,17101,514,credit,119.19,11.3,18,YouTube Ads
24/11/2020,12264,515,credit,24.74,30.9,7,YouTube Ads
24/11/2020,4704,514,paypal,14.95,16.4,7,YouTube Ads
24/11/2020,2156,507,credit,317.09,40.2,34,YouTube Ads
24/11/2020,5287,514,credit,1194.13,104.4,78,YouTube Ads
24/11/2020,4949,510,credit,1.3,11.4,6,YouTube Ads
24/11/2020,7509,502,paypal,28.42,4.6,8,YouTube Ads
24/11/2020,15336,506,credit,45.84,21.9,11,YouTube Ads
24/11/2020,13475,514,credit,63.16,12.3,10,YouTube Ads
24/11/2020,1372,505,credit,134.13,11.8,10,YouTube Ads
24/11/2020,942,504,paypal,515.5,22,15,YouTube Ads
24/11/2020,1087,501,paypal,225.61,22.6,20,YouTube Ads
24/11/2020,16522,506,paypal,203.98,59.1,25,YouTube Ads
24/11/2020,4079,507,paypal,155.41,47.1,21,YouTube Ads
24/11/2020,12345,502,credit,345.45,28.8,7,YouTube Ads
24/11/2020,3437,509,paypal,438.6,19.7,10,YouTube Ads
24/11/2020,7935,506,paypal,305.38,36.8,28,YouTube Ads
24/11/2020,12078,513,credit,102.25,64.2,6,YouTube Ads
24/11/2020,6814,503,credit,67.29,4,8,YouTube Ads
24/11/2020,11996,515,credit,118.3,7.8,10,YouTube Ads
24/11/2020,11614,508,credit,4.3,14.2,6,YouTube Ads
24/11/2020,7737,503,paypal,225.87,33.8,10,YouTube Ads
24/11/2020,14636,507,credit,117.96,3.4,17,YouTube Ads
24/11/2020,14975,508,paypal,20.27,13,6,YouTube Ads
24/11/2020,5215,512,paypal,50.72,56.8,9,YouTube Ads
24/11/2020,7256,507,paypal,316.09,53.4,12,YouTube Ads
24/11/2020,3164,510,credit,75.35,36,9,YouTube Ads
24/11/2020,2376,501,paypal,49.98,33,7,YouTube Ads
24/11/2020,10224,505,paypal,42.99,20.2,8,YouTube Ads
24/11/2020,11335,510,credit,447.32,51.2,8,YouTube Ads
24/11/2020,12476,505,credit,177.91,16.7,10,YouTube Ads
24/11/2020,16744,509,paypal,332.14,6.9,6,YouTube Ads
24/11/2020,18601,509,credit,372.02,32.7,40,YouTube Ads
24/11/2020,882,501,credit,209.77,29.8,27,YouTube Ads
24/11/2020,16058,507,credit,45.09,7.9,10,YouTube Ads
24/11/2020,12878,507,credit,116.18,22.4,11,YouTube Ads
24/11/2020,19982,510,credit,94.9,93.8,13,YouTube Ads
24/11/2020,16356,514,paypal,122.06,16.8,14,YouTube Ads
24/11/2020,10469,508,credit,41.75,12.5,8,YouTube Ads
24/11/2020,13681,512,credit,272.2,7.3,18,YouTube Ads
24/11/2020,2893,510,credit,141.2,58.6,8,YouTube Ads
24/11/2020,16316,507,paypal,2.55,22.9,6,YouTube Ads
24/11/2020,15316,507,paypal,143.47,22.9,6,YouTube Ads
24/11/2020,1121,507,paypal,207.2,18.4,21,YouTube Ads
24/11/2020,15472,510,credit,268.57,28.4,10,YouTube Ads
24/11/2020,4589,503,paypal,98.22,66.3,16,YouTube Ads
24/11/2020,5864,510,paypal,165.72,28.2,8,YouTube Ads
24/11/2020,8417,506,credit,34.53,7.6,6,YouTube Ads
24/11/2020,18968,501,credit,215.68,52.7,22,YouTube Ads
24/11/2020,6514,510,paypal,355.27,45,22,YouTube Ads
24/11/2020,11317,507,credit,382.24,18.3,41,YouTube Ads
24/11/2020,13715,505,credit,430.82,12.1,17,YouTube Ads
24/11/2020,11951,505,paypal,136,19.1,18,YouTube Ads
24/11/2020,10120,511,paypal,44.9,3.8,9,YouTube Ads
24/11/2020,9505,510,paypal,49.88,26.5,7,YouTube Ads
24/11/2020,7271,505,paypal,289.71,31.3,8,YouTube Ads
24/11/2020,12912,507,paypal,97.51,22,13,YouTube Ads
24/11/2020,9792,511,credit,71.79,20.5,7,YouTube Ads
24/11/2020,9038,506,paypal,209.17,34.2,20,YouTube Ads
24/11/2020,7898,513,paypal,148.74,11,17,YouTube Ads
24/11/2020,5416,515,credit,25.66,13.1,7,YouTube Ads
24/11/2020,2713,513,paypal,22.03,3.9,8,YouTube Ads
24/11/2020,16037,505,paypal,211.36,27.3,19,YouTube Ads
24/11/2020,16475,512,paypal,293.47,29.3,7,YouTube Ads
24/11/2020,17509,504,credit,77.28,47.4,10,YouTube Ads
24/11/2020,18095,503,credit,76.38,58,6,YouTube Ads
24/11/2020,10927,505,paypal,21.49,22.4,8,YouTube Ads
24/11/2020,10811,502,paypal,7.87,12.9,6,YouTube Ads
24/11/2020,9907,502,credit,251.6,17.3,31,YouTube Ads
24/11/2020,6813,510,credit,365.11,42.2,25,YouTube Ads
24/11/2020,7803,505,paypal,80.41,52.6,7,YouTube Ads
24/11/2020,1766,515,credit,204.73,22.7,25,YouTube Ads
24/11/2020,2954,512,credit,236.46,37.9,12,YouTube Ads
24/11/2020,16250,507,credit,275.31,35.7,24,YouTube Ads
24/11/2020,17022,502,credit,715.39,46.8,69,YouTube Ads
24/11/2020,19084,509,credit,6.63,29.3,7,YouTube Ads
24/11/2020,18967,505,paypal,63.26,6,12,YouTube Ads
24/11/2020,2296,509,paypal,30.14,43.1,7,YouTube Ads
24/11/2020,109,515,paypal,79.39,10.6,10,YouTube Ads
24/11/2020,12501,507,credit,293.62,52.1,15,YouTube Ads
24/11/2020,11256,503,paypal,108.42,15.3,6,YouTube Ads
24/11/2020,7553,501,paypal,2.8,2.6,6,YouTube Ads
24/11/2020,9213,509,paypal,400.77,9.9,9,YouTube Ads
24/11/2020,15833,502,credit,161.28,28.4,13,YouTube Ads
24/11/2020,614,515,paypal,88.1,37.7,12,YouTube Ads
24/11/2020,10501,502,paypal,89.03,8.3,13,YouTube Ads
24/11/2020,9858,502,paypal,248.65,45.8,15,YouTube Ads
24/11/2020,12317,503,credit,30.95,23,6,YouTube Ads
24/11/2020,19504,511,paypal,35.45,27.3,7,YouTube Ads
24/11/2020,8897,501,paypal,121.16,24.9,11,YouTube Ads
24/11/2020,10434,515,credit,292.37,5.2,9,YouTube Ads
24/11/2020,14232,507,credit,288.26,71.7,6,YouTube Ads
24/11/2020,11903,503,paypal,125.44,35,7,YouTube Ads
24/11/2020,13506,509,paypal,66.69,12.4,8,YouTube Ads
24/11/2020,14701,503,credit,46.78,3.8,7,YouTube Ads
24/11/2020,7501,514,credit,28.57,18.6,8,YouTube Ads
24/11/2020,14131,511,paypal,268.58,29.3,32,YouTube Ads
24/11/2020,8284,503,paypal,6.07,18.3,7,YouTube Ads
24/11/2020,12158,507,paypal,151.23,50,9,YouTube Ads
24/11/2020,10224,503,credit,431.46,20.6,34,YouTube Ads
24/11/2020,14717,504,paypal,8.77,17,7,YouTube Ads
24/11/2020,19135,510,paypal,80.63,40.6,13,YouTube Ads
24/11/2020,15511,505,paypal,0.08,41.3,6,YouTube Ads
24/11/2020,3070,512,paypal,331.48,17.4,37,YouTube Ads
24/11/2020,12448,504,credit,153.46,12.7,16,YouTube Ads
24/11/2020,19716,508,credit,23.35,15.4,8,YouTube Ads
24/11/2020,6514,507,paypal,43.01,3,9,YouTube Ads
24/11/2020,10575,510,credit,55.28,22.3,8,YouTube Ads
24/11/2020,1207,506,paypal,73.85,22.3,8,YouTube Ads
24/11/2020,5592,510,credit,25.78,22.1,7,YouTube Ads
24/11/2020,7214,508,credit,163.88,27.2,19,YouTube Ads
24/11/2020,650,502,paypal,3.05,3.8,6,YouTube Ads
24/11/2020,9630,513,paypal,220.81,38.7,12,YouTube Ads
24/11/2020,15634,502,credit,198.37,24.4,25,YouTube Ads
24/11/2020,14312,514,paypal,81.46,20.2,12,YouTube Ads
24/11/2020,9292,505,credit,221.65,20.2,11,YouTube Ads
24/11/2020,10473,511,credit,167.42,22.5,16,YouTube Ads
24/11/2020,5425,508,credit,246.76,26.9,22,YouTube Ads
24/11/2020,2442,503,paypal,214.5,36.4,18,YouTube Ads
24/11/2020,9311,514,credit,414.54,59.3,20,YouTube Ads
24/11/2020,4881,509,credit,453.36,22.8,44,YouTube Ads
24/11/2020,17465,510,paypal,157.33,11.4,10,YouTube Ads
24/11/2020,147,506,credit,15.66,18.2,8,YouTube Ads
24/11/2020,19310,502,credit,74.43,14,12,YouTube Ads
24/11/2020,10378,505,credit,90.36,6.9,6,YouTube Ads
24/11/2020,830,510,paypal,306.55,31.6,35,YouTube Ads
24/11/2020,6059,509,credit,76.34,6.7,10,YouTube Ads
24/11/2020,5545,504,paypal,49.82,11.8,9,YouTube Ads
24/11/2020,9979,508,paypal,6.52,33,7,YouTube Ads
24/11/2020,18152,506,credit,125.98,4.8,13,YouTube Ads
24/11/2020,9991,509,paypal,132.32,41.8,9,YouTube Ads
24/11/2020,18848,508,credit,69.02,20.9,9,YouTube Ads
24/11/2020,16583,511,credit,187.11,51.9,16,YouTube Ads
24/11/2020,10652,501,credit,20.9,27.1,8,YouTube Ads
24/11/2020,13255,502,credit,1011.39,65.3,43,YouTube Ads
24/11/2020,17673,515,paypal,44.12,28.9,6,YouTube Ads
24/11/2020,7555,510,paypal,287.86,7.6,23,YouTube Ads
24/11/2020,17595,515,credit,111.79,15,8,YouTube Ads
24/11/2020,3471,501,paypal,110.23,17.5,7,YouTube Ads
24/11/2020,5297,508,paypal,136.7,10.8,16,YouTube Ads
24/11/2020,8442,503,credit,113.15,37.6,14,YouTube Ads
24/11/2020,6824,508,credit,176.1,35,22,YouTube Ads
24/11/2020,16751,503,paypal,60.07,22.2,12,YouTube Ads
24/11/2020,13531,501,credit,168.68,40.9,14,YouTube Ads
24/11/2020,9933,512,credit,48.39,7.3,8,YouTube Ads
24/11/2020,14462,512,credit,190.61,11.3,15,YouTube Ads
24/11/2020,10065,514,paypal,264.67,25.8,9,YouTube Ads
24/11/2020,19630,506,paypal,758.74,87.4,46,YouTube Ads
24/11/2020,4391,510,paypal,48.42,21.9,7,YouTube Ads
24/11/2020,1712,515,paypal,371.81,19.4,39,YouTube Ads
24/11/2020,5706,507,paypal,250.15,20.4,6,YouTube Ads
24/11/2020,657,515,credit,212.03,41.5,18,YouTube Ads
24/11/2020,11342,514,paypal,156.12,59.3,18,YouTube Ads
24/11/2020,13938,505,credit,26.59,14.8,7,YouTube Ads
24/11/2020,776,509,paypal,134.05,18.1,12,YouTube Ads
24/11/2020,19296,510,credit,1.45,28.9,6,YouTube Ads
24/11/2020,8471,512,paypal,284.34,30.7,17,YouTube Ads
24/11/2020,11146,507,paypal,573.76,6.4,20,YouTube Ads
24/11/2020,16220,501,paypal,330.46,29.8,32,YouTube Ads
24/11/2020,11634,501,paypal,44.01,12.4,10,YouTube Ads
24/11/2020,7633,510,credit,13.05,7.1,6,YouTube Ads
24/11/2020,17253,508,paypal,20.35,5.4,7,YouTube Ads
24/11/2020,15490,512,credit,132.51,22.7,6,YouTube Ads
24/11/2020,8877,507,paypal,151.97,18.5,6,YouTube Ads
24/11/2020,2571,506,paypal,127.83,11.8,14,YouTube Ads
24/11/2020,18318,515,paypal,10.62,26,7,YouTube Ads
24/11/2020,16262,504,credit,171.67,21.9,15,YouTube Ads
24/11/2020,5561,501,paypal,470.42,38.5,20,YouTube Ads
24/11/2020,12046,513,credit,767.72,75.5,59,YouTube Ads
24/11/2020,16424,503,credit,179.94,31.5,22,YouTube Ads
24/11/2020,13721,503,credit,27.32,26,8,YouTube Ads
24/11/2020,19482,503,credit,202.75,12.8,9,YouTube Ads
24/11/2020,15957,511,credit,344.09,25.4,7,YouTube Ads
24/11/2020,14406,514,credit,151.59,16.7,20,YouTube Ads
24/11/2020,15103,512,credit,383.53,37.8,22,YouTube Ads
24/11/2020,16512,512,paypal,1.03,17.6,6,YouTube Ads
24/11/2020,1389,509,paypal,151.78,5.6,11,YouTube Ads
24/11/2020,8580,512,paypal,458.87,49.3,11,YouTube Ads
24/11/2020,15385,506,paypal,240.63,20.1,11,YouTube Ads
24/11/2020,2733,515,credit,61.77,17.4,11,YouTube Ads
24/11/2020,6721,510,paypal,92.85,12.6,12,YouTube Ads
24/11/2020,13120,504,paypal,295.14,40.7,11,YouTube Ads
24/11/2020,16372,514,credit,39.02,8.6,10,YouTube Ads
24/11/2020,5854,514,credit,77.18,20.9,13,YouTube Ads
24/11/2020,1861,512,paypal,41.37,22,10,YouTube Ads
24/11/2020,18552,511,paypal,22.57,2.4,6,YouTube Ads
24/11/2020,9221,513,credit,67.99,24.9,12,YouTube Ads
24/11/2020,6829,512,paypal,60.04,8.7,10,YouTube Ads
24/11/2020,19944,511,credit,70.32,45.3,9,YouTube Ads
24/11/2020,7250,507,paypal,33.36,6.5,8,YouTube Ads
24/11/2020,7685,511,credit,59.44,12.8,8,YouTube Ads
24/11/2020,19599,512,paypal,380.86,39.7,19,YouTube Ads
24/11/2020,6096,510,credit,372.36,25.1,19,YouTube Ads
24/11/2020,738,508,paypal,86.81,22.8,6,YouTube Ads
24/11/2020,9842,502,credit,518.02,13.9,41,YouTube Ads
24/11/2020,15139,504,credit,132.05,10,9,YouTube Ads
24/11/2020,4585,507,paypal,268.22,39.3,29,YouTube Ads
24/11/2020,16140,507,credit,158.85,35.3,7,YouTube Ads
24/11/2020,5257,501,paypal,213.96,45.2,25,YouTube Ads
24/11/2020,13128,511,paypal,12.92,9.9,6,YouTube Ads
24/11/2020,4422,503,paypal,111.06,10.2,13,YouTube Ads
24/11/2020,1695,503,paypal,100.13,20.5,15,YouTube Ads
24/11/2020,10046,503,credit,5.62,5.1,6,YouTube Ads
24/11/2020,1554,507,credit,212.71,25.5,10,YouTube Ads
24/11/2020,6800,513,credit,87.89,3.7,13,YouTube Ads
24/11/2020,12293,509,credit,390.59,31.9,7,YouTube Ads
24/11/2020,1443,509,paypal,42.69,31.2,8,YouTube Ads
24/11/2020,15623,512,credit,76.93,47.6,8,YouTube Ads
24/11/2020,12947,509,credit,374.23,30.4,30,YouTube Ads
24/11/2020,3897,502,credit,192.4,18.4,18,YouTube Ads
